object1,object2,morph1,morph2,comments,stage,u_app_1,g_app_1,r_app_1,i_app_1,z_app_1,u_app_2,g_app_2,r_app_2,i_app_2,z_app_2,u_app_err_1,g_app_err_1,r_app_err_1,i_app_err_1,z_app_err_1,u_app_err_2,g_app_err_2,r_app_err_2,i_app_err_2,z_app_err_2,u_abs_1,g_abs_1,r_abs_1,i_abs_1,z_abs_1,u_abs_2,g_abs_2,r_abs_2,i_abs_2,z_abs_2,plate1,mjd1,fiberid1,plate2,mjd2,fiberid2,specz1,specz2,photoz1,photoz2,ra1,ra2,dec1,dec2,vote1,vote2,kmass1,kmass2,kmass_err1,kmass_err2
588011216987554006,588011216987554048,e,e,lcand,3,19.4722,17.2358,16.2182,15.8333,15.4589,18.9418,16.9621,16.0653,15.5913,15.2338,0.0720179,0.00671974,0.00420883,0.00444172,0.00936863,0.0363892,0.00493642,0.00354931,0.0035448,0.00681089,-18.7677,-20.8888,-21.6657,-22.0017,-22.3427,-18.9908,-20.8631,-21.547,-21.9776,-22.3115,959,52411,613,-9999,-9999,-9999,0.0720887,-9999.0,0.107694,0.0965769,203.2634,203.26436,60.116673,60.117699,0.591388,-9999.0,11.0054,10.8715,0.0481329,0.0505796
588011217529405612,588011217529405568,s,s,,2,19.0026,17.7059,17.3874,17.1271,17.0662,18.0928,16.6268,16.155,15.8386,15.6452,0.0610608,0.00779318,0.0081606,0.00894898,0.0314625,0.0365587,0.00465601,0.00435964,0.00444754,0.0122079,-17.005,-18.1612,-18.5225,-18.6524,-18.7306,-18.1848,-19.5407,-20.0094,-20.2427,-20.3585,792,52353,266,-9999,-9999,-9999,0.0403786,-9999.0,0.0465627,0.052335,222.8949,222.88966,55.623684,55.626598,0.64375,-9999.0,9.33921,9.82452,0.0420098,0.066626
588011218062016643,588011218062016640,s,s,,2,18.9478,17.1869,16.3965,15.9929,15.7225,18.1234,16.4622,15.5381,15.0807,14.8193,0.0327306,0.00474277,0.00384653,0.00387134,0.00833648,0.0496584,0.00561526,0.00411038,0.00416571,0.0112455,-17.6613,-19.3436,-20.034,-20.3899,-20.6562,-20.941,-22.5497,-23.1929,-23.553,-23.7662,786,52319,162,787,52320,355,0.0719614,0.0720272,0.0586345,0.150954,206.64296,206.65146,60.306999,60.312988,0.481106,0.956116,10.7109,11.1682,0.0349754,0.0438635
588011218063392952,588011218063392896,s,s,,2,17.8856,16.7549,16.2503,15.9033,15.7221,20.6619,19.4417,18.8566,18.2495,17.9207,0.0243481,0.00615428,0.00456265,0.0052209,0.0208328,0.077901,0.0133043,0.011436,0.0100364,0.0252149,-19.8383,-20.907,-21.3714,-21.5891,-21.6848,-17.6791,-18.8591,-19.2963,-19.8088,-20.0784,788,52338,195,-9999,-9999,-9999,0.096483,-9999.0,0.0980621,0.121427,212.49818,212.50098,59.192757,59.191383,0.769718,-9999.0,10.735,10.0789,0.0449541,0.0341937
588011218603868256,588011218603868288,s,s,,2,18.5591,17.7884,17.4946,17.3399,17.1045,19.4443,18.6158,18.4973,18.2423,18.4395,0.0419571,0.00817795,0.00990149,0.0126306,0.045441,0.074139,0.0133903,0.0174561,0.0206324,0.111105,-9.37028,-10.1184,-10.3989,-10.5432,-10.7708,-15.8916,-16.5984,-16.7488,-16.9084,-16.715,793,52370,379,-9999,-9999,-9999,0.0384738,-9999.0,0.00124136,0.034781,226.17061,226.17294,55.521496,55.520737,0.438636,-9999.0,9.2406,8.59532,0.0314324,0.0392833
588011219135430840,588011219135430784,s,s,,2,19.1887,17.4144,16.554,16.0852,15.7165,20.3062,18.5272,17.6908,17.2817,17.0023,0.0554893,0.0064766,0.00487444,0.0052379,0.0109028,0.0688498,0.00870813,0.00646963,0.00698105,0.0152521,-19.2339,-20.9202,-21.5584,-21.9542,-22.2819,-16.5757,-18.271,-18.9871,-19.3471,-19.6207,785,52339,640,-9999,-9999,-9999,0.0705568,-9999.0,0.117681,0.0650651,206.00763,206.02048,61.437229,61.438557,0.401695,-9999.0,10.6441,10.2744,0.0525121,0.0363845
588011219140542634,588011219140542592,e,e,,2,18.6761,16.7332,15.8484,15.4465,15.1726,19.4724,17.6211,16.7839,16.3539,16.0356,0.03275,0.00411472,0.00310763,0.00327346,0.00605461,0.0488482,0.0060558,0.00442572,0.00465531,0.00901011,-18.3559,-20.2221,-20.9696,-21.3324,-21.6042,-16.7863,-18.5859,-19.3172,-19.7172,-20.0359,793,52370,365,792,52353,558,0.0645339,0.0655728,0.0696899,0.0512572,225.98285,225.9825,56.009308,56.007706,0.638043,0.588636,11.011,10.604,0.0490367,0.0447191
588011219145916466,588011219145916416,s,s,,2,19.2533,17.6338,16.9039,16.4642,16.2505,18.6412,16.9827,16.2282,15.8017,15.5149,0.0565633,0.00709293,0.00560337,0.00607753,0.0145925,0.0403142,0.00513245,0.0039998,0.00433496,0.00929477,-18.0219,-19.5498,-20.1748,-20.5415,-20.7337,-18.5479,-20.1154,-20.7547,-21.1172,-21.3899,813,52354,449,-9999,-9999,-9999,0.0840779,-9999.0,0.0768881,0.0738646,241.01793,241.01797,47.95697,47.95924,0.861996,-9999.0,10.4669,10.7664,0.0455819,0.0472837
588011219672170716,588011219672170752,eu,s,,2,20.2195,18.7204,17.7066,17.2411,16.9403,19.6224,17.9849,17.0878,16.6025,16.1792,0.114937,0.0132838,0.00875042,0.00907289,0.0230841,0.0978245,0.00989242,0.00717004,0.00748021,0.01697,-19.4498,-20.9746,-21.6276,-21.969,-22.2164,-19.0069,-20.5574,-21.2068,-21.6158,-21.9963,786,52319,411,785,52339,621,0.0978924,0.0981554,0.190842,0.126749,205.58267,205.58478,61.809517,61.810787,0.820044,0.981804,10.6988,10.788,0.0438885,0.0499117
588011219676889227,588011219676889216,s,s,,2,18.2653,17.0843,16.5413,16.1241,15.9403,18.7776,17.1846,16.3998,15.9923,15.7169,0.0213853,0.00433178,0.0038718,0.00394794,0.00877643,0.0499953,0.00573326,0.00443682,0.00467056,0.010968,-19.95,-21.1044,-21.5576,-21.8456,-21.9254,-18.5747,-20.0822,-20.7475,-21.0902,-21.3501,792,52353,411,-9999,-9999,-9999,0.0766076,-9999.0,0.118759,0.0794916,224.67674,224.67508,57.001858,57.003922,0.555431,-9999.0,10.5236,10.7463,0.0425205,0.0397595
588011219679379592,588011219679379584,s,s,,2,18.9809,17.8404,17.4166,17.0985,16.906,20.2488,18.8235,17.6698,17.1614,16.747,0.0614125,0.00860996,0.00849288,0.0105414,0.0320207,0.115857,0.0128207,0.00762579,0.00778763,0.0176954,-17.9266,-18.9392,-19.3651,-19.5479,-19.6949,-20.3972,-21.9967,-22.6075,-22.9546,-23.2763,794,52376,617,-9999,-9999,-9999,0.0753785,-9999.0,0.0680035,0.26926,232.44104,232.43617,53.575474,53.577141,0.525949,-9999.0,9.99777,10.7977,0.0491786,0.0416441
588013382183419971,588013382183420032,s,s,,2,17.7962,17.7172,18.4395,19.6031,17.3963,17.7126,16.5528,16.2026,15.9113,15.941,0.030467,0.0119704,0.0307253,0.117064,0.109346,0.0284695,0.00483726,0.00520399,0.00439796,0.0130237,-25.2994,-26.0524,-25.7686,-24.2103,-25.9922,-18.6865,-19.6597,-20.0199,-20.1495,-20.1232,859,52317,127,858,52316,637,0.0362691,0.0363666,0.999304,0.0515196,118.99213,118.99311,26.886475,26.887691,0.415194,0.355724,8.0,9.81081,0.129099,0.0366924
588013382188531979,588013382188531968,e,s,,2,19.5174,17.5608,16.5126,16.0766,16.0949,19.1441,17.4727,16.6123,16.2004,15.5914,0.0693503,0.00637694,0.00429347,0.00389042,0.00962153,0.0977565,0.00918648,0.00651397,0.0059869,0.0108376,-20.3188,-22.347,-23.0391,-23.3222,-23.2217,-17.1759,-18.7645,-19.4946,-19.8612,-20.4551,933,52642,331,1197,52668,23,0.0619793,0.061509,0.204239,0.0498838,128.95293,128.95459,35.078045,35.078342,0.787575,0.901719,10.4667,10.5631,0.127677,0.0517939
588013382189580541,588013382189580544,su,su,,3,20.1073,18.1027,17.1441,16.7197,16.3733,20.5859,18.3533,17.4046,17.0571,16.6187,0.0775793,0.00730166,0.00521232,0.00478189,0.00931224,0.101074,0.00813895,0.00576286,0.00548057,0.00997613,-17.4726,-19.3502,-20.108,-20.4781,-20.7999,-16.5384,-18.6588,-19.4371,-19.7318,-20.1529,934,52672,328,864,52320,37,0.0858864,0.0863292,0.0811329,0.0682847,131.14223,131.14215,36.559731,36.560654,0.620887,0.646885,10.7293,10.7508,0.0525874,0.0463714
588013382191349913,588013382191349888,s,s,,2,18.2781,17.004,16.6014,16.2644,16.1266,19.0743,17.4338,16.913,16.5457,16.264,0.0396744,0.00606462,0.00585081,0.00566411,0.0153,0.0580924,0.00628396,0.00568814,0.00530139,0.0124938,-18.6861,-19.8135,-20.2124,-20.3994,-20.4997,-17.7091,-19.2297,-19.7094,-19.9816,-20.1795,1198,52669,27,1199,52703,41,0.0582922,0.0579431,0.0680753,0.062782,135.10672,135.10573,39.063683,39.064915,0.98453,1.0,10.0252,9.95511,0.0550383,0.0749999
588013382196592801,588013382196592768,s,s,,2,18.7412,17.0381,16.1492,15.6651,15.2767,19.345,17.3481,16.4333,16.0431,15.6672,0.0573332,0.005219,0.00409449,0.00387083,0.00780485,0.0726233,0.00616794,0.00454419,0.00434524,0.00938981,-19.8254,-21.4463,-22.0969,-22.5077,-22.8557,-17.9332,-19.8417,-20.5939,-20.9461,-21.3156,942,52703,330,-9999,-9999,-9999,0.0724783,-9999.0,0.124756,0.0759283,148.89777,148.90086,45.554802,45.556538,0.616862,-9999.0,10.8189,10.7744,0.0498896,0.0475297
588013382203801662,588013382203801600,eu,s,,2,18.737,16.748,15.8446,15.4223,15.0969,18.781,17.6947,16.9669,16.4489,16.2362,0.039125,0.00411617,0.00325332,0.00310531,0.00585518,0.100975,0.0138067,0.0112903,0.0100802,0.0294335,-18.372,-20.2736,-21.0221,-21.4052,-21.7246,-20.7325,-21.9473,-22.4128,-22.7835,-22.8967,879,52365,98,-9999,-9999,-9999,0.0594091,-9999.0,0.0706811,0.197119,172.21835,172.21921,51.000694,50.999332,0.446206,-9999.0,10.8954,10.5036,0.0472073,0.0348083
588013382206816309,588013382206816256,s,s,,2,17.877,16.6957,16.1032,15.538,15.4005,18.1094,16.6301,15.9023,15.4648,15.166,0.0289919,0.00493976,0.00437684,0.00381293,0.00923464,0.0332249,0.00424964,0.00351527,0.00329722,0.00716823,-21.2629,-22.5185,-22.9199,-23.3333,-23.3559,-19.972,-21.3685,-21.9526,-22.2944,-22.5362,883,52430,131,-9999,-9999,-9999,0.0848538,-9999.0,0.170594,0.105396,183.26402,183.26601,51.648609,51.647526,0.902993,-9999.0,10.9436,10.9274,0.0329745,0.0440168
588013382208716900,588013382208716928,s,s,,2,18.9657,18.2094,17.9569,17.5937,17.5875,19.9678,18.5043,17.9918,17.6528,17.5451,0.0440855,0.00902129,0.00966589,0.00939555,0.0317349,0.117642,0.011851,0.0111638,0.0113716,0.0381825,-17.7006,-18.3018,-18.5859,-18.7832,-18.8201,-16.5366,-17.8864,-18.382,-18.6325,-18.6585,885,52379,98,-9999,-9999,-9999,0.0972724,-9999.0,0.0611178,0.0570244,190.21761,190.21492,51.615242,51.613541,0.705094,-9999.0,9.90807,9.90328,0.0324488,0.0555297
588013382210814122,588013382210814080,s,s,,2,19.2119,17.8532,17.1583,16.7799,16.5945,19.5577,17.901,17.1834,16.7542,16.4084,0.08576,0.00943339,0.00816733,0.00772832,0.0236442,0.124845,0.00990846,0.00827436,0.0079269,0.0211794,-17.9947,-19.2684,-19.8878,-20.1862,-20.3347,-6.85714,-8.49531,-9.19763,-9.6177,-9.9552,887,52376,9,-9999,-9999,-9999,0.0954549,-9999.0,0.0763644,6.18845E-4,197.90889,197.91141,50.994644,50.996517,0.827779,-9999.0,10.441,10.5218,0.0465538,0.0587462
588013382721077564,588013382721077504,s,s,,2,19.1375,17.9523,17.5692,17.2503,17.0965,18.7348,17.9716,17.7864,17.5913,17.4466,0.0539131,0.0104134,0.00902683,0.00996213,0.0317566,0.0405073,0.0123594,0.0138423,0.0159446,0.0475178,-17.425,-18.4261,-18.8071,-18.969,-19.1017,-4.73375,-5.43727,-5.57732,-5.74342,-5.86179,860,52319,210,-9999,-9999,-9999,0.0471693,-9999.0,0.0550561,1.48581E-4,120.12888,120.12733,28.48135,28.482857,0.741867,-9999.0,9.48094,9.24423,0.0505248,0.0353566
588013382724616487,588013382724616448,e,su,,2,19.9599,18.0325,17.0976,16.6463,16.2979,20.4821,18.6543,17.583,17.1195,16.7241,0.0778709,0.00797252,0.00557841,0.00520794,0.011058,0.146215,0.0135631,0.00832757,0.00759456,0.0171451,-17.6291,-19.4155,-20.1437,-20.5311,-20.8484,-18.429,-20.0802,-20.8214,-21.1951,-21.5277,862,52325,607,-9999,-9999,-9999,0.0874921,-9999.0,0.0796085,0.127198,126.87747,126.87967,34.232567,34.231514,0.524458,-9999.0,10.6736,10.6661,0.062488,0.0514982
588013382727238058,588013382727238016,su,eu,,2,20.2861,18.4388,17.5662,17.1909,16.769,20.6187,18.7446,17.7138,17.2489,17.031,0.101325,0.0101959,0.00752466,0.0074317,0.0160128,0.141389,0.0135879,0.00885282,0.00796354,0.0210516,-15.2992,-17.0865,-17.8583,-18.1984,-18.6045,-18.9169,-20.7478,-21.4228,-21.7664,-21.9263,865,52323,585,-9999,-9999,-9999,0.0976382,-9999.0,0.0371961,0.173857,132.56366,132.56461,38.128281,38.128017,0.552096,-9999.0,10.4569,10.6316,0.0660545,0.0573946
588013382728221044,588013382728221056,s,s,lcand,2,19.1284,17.2733,16.3617,15.9588,15.5857,18.6459,17.4826,16.895,16.4924,16.2175,0.0415142,0.00519078,0.00393117,0.00392606,0.00747919,0.0309672,0.00564517,0.00494877,0.00491976,0.0115989,-18.1915,-19.9441,-20.6885,-21.0421,-21.4011,-19.5962,-20.7161,-21.2001,-21.4722,-21.6369,1198,52669,596,1199,52703,157,0.0953568,0.09484,0.075552,0.117189,134.93019,134.92659,39.429073,39.429626,0.533211,0.266373,11.0384,10.6042,0.064319,0.0370488
588013383257686454,588013383257686400,s,s,,2,19.4788,18.0255,17.3034,16.9074,16.6245,19.5473,18.1556,17.3189,16.9069,16.7586,0.0445379,0.00632967,0.00519322,0.00491592,0.0115734,0.0971438,0.0109656,0.00799683,0.00746493,0.0254605,-18.4314,-19.7813,-20.3742,-20.6643,-20.8752,-19.8867,-21.333,-21.908,-22.1679,-22.2075,859,52317,480,-9999,-9999,-9999,0.0728698,-9999.0,0.0966261,0.18107,119.40746,119.40607,28.304743,28.30323,0.562298,-9999.0,10.2232,10.2502,0.0417157,0.0440916
588013383267057856,588013383267057920,eu,s,,2,18.7562,16.8791,15.952,15.5046,15.1424,18.3677,16.7684,15.9672,15.5522,15.2006,0.0329792,0.00404943,0.0032844,0.00322079,0.00622415,0.0423443,0.00476441,0.00389611,0.00388081,0.00937771,-19.3283,-21.1005,-21.8102,-22.2054,-22.537,-19.5573,-21.0749,-21.7199,-22.0631,-22.3827,1201,52674,484,-9999,-9999,-9999,0.0866163,-9999.0,0.10227,0.0993382,139.19315,139.18996,42.506771,42.509285,0.651549,-9999.0,11.0918,11.0246,0.0583967,0.0469325
588013383281344553,588013383281344512,s,s,,2,17.9741,16.2691,15.4155,14.9662,14.6116,19.0735,17.5493,16.7452,16.32,15.9477,0.0266112,0.00341173,0.00287508,0.0028479,0.00549325,0.0683553,0.00659343,0.00525596,0.00528867,0.0129907,-20.3382,-21.9547,-22.5995,-22.9767,-23.2918,-16.0059,-17.495,-18.2222,-18.6244,-18.9868,884,52374,466,-9999,-9999,-9999,0.0624706,-9999.0,0.113071,0.03086,186.24908,186.24367,52.672836,52.672771,0.685299,-9999.0,10.966,10.468,0.0496918,0.0368254
588013383793639750,588013383793639808,s,s,,2,18.7783,18.0246,17.7157,17.432,17.5554,17.9981,16.9544,16.5951,16.3033,16.1792,0.0414091,0.0104961,0.0107306,0.0118175,0.035206,0.0186674,0.00441784,0.00418483,0.00452073,0.00945385,-16.6635,-17.2665,-17.5845,-17.7591,-17.6257,-18.6694,-19.5325,-19.9058,-20.0237,-20.1656,858,52316,440,-9999,-9999,-9999,0.0683924,-9999.0,0.0347069,0.0586862,117.45338,117.45197,27.132811,27.132147,0.444087,-9999.0,9.62491,10.1923,0.0363119,0.0424123
588013383801438265,588013383801438208,s,s,,2,17.2128,16.2022,15.7605,15.4386,15.2894,18.4099,16.9976,16.3387,15.8519,15.4939,0.0128952,0.00346515,0.00321817,0.00345409,0.00642056,0.0326394,0.00572126,0.00880485,0.00471135,0.00822439,-20.8059,-21.7241,-22.1277,-22.2602,-22.3911,-19.7609,-21.0891,-21.5983,-21.9836,-22.2773,1198,52669,263,-9999,-9999,-9999,0.0553268,-9999.0,0.107326,0.108532,132.89481,132.89548,39.268963,39.271568,0.803165,-9999.0,10.4566,10.5521,0.0409298,0.046042
588013383811923987,588013383811923968,e,eu,,2,16.021,14.1285,13.2833,12.8441,12.569,16.5715,14.6264,13.8085,13.4448,13.1883,0.0078508,0.00188023,0.00171944,0.00174496,0.00226153,0.0137343,0.00229628,0.00198346,0.00206455,0.00321347,-20.5811,-22.4074,-23.1314,-23.5352,-23.8097,-19.1497,-21.0455,-21.7858,-22.1203,-22.3732,876,52669,451,-9999,-9999,-9999,0.0250198,-9999.0,0.0585334,0.0409574,162.93181,162.93533,51.022156,51.025074,0.791778,-9999.0,11.4291,11.1252,0.0417584,0.0739793
588013383815790813,588013383815790848,e,e,,2,18.2192,16.3287,15.495,15.1049,14.8658,19.3015,17.5009,16.6307,16.1858,15.8401,0.0266534,0.00362948,0.00291152,0.00304537,0.00549213,0.0314615,0.00507497,0.00402663,0.00399463,0.0063646,-18.2365,-20.0397,-20.7691,-21.1089,-21.3382,-17.4132,-19.129,-19.8598,-20.2612,-20.5985,880,52367,625,881,52368,431,0.0527338,0.052097,0.0539518,0.059553,177.1685,177.17407,52.664459,52.663052,0.434584,0.0590315,10.9095,10.3927,0.0497756,0.0512633
588013383816118311,588013383816118272,s,s,,3,17.465,16.2259,15.5073,15.0885,14.8685,18.0991,16.3344,15.5925,15.1515,14.7783,0.0172443,0.00361896,0.00305473,0.0031949,0.00605699,0.0254924,0.00379339,0.00308673,0.00317913,0.00530312,-21.3115,-22.5519,-23.1011,-23.3932,-23.5113,-13.7602,-15.4928,-16.1955,-16.6196,-16.9773,882,52370,344,881,52368,485,0.05201,0.0526306,0.14434,0.00730609,178.33304,178.33496,52.931438,52.931393,0.883988,0.66792,10.7792,10.6218,0.0321885,0.0580811
588013383816315029,588013383816315008,su,su,,2,19.775,17.8362,16.8157,16.3266,15.9541,20.5573,19.0406,18.2648,17.8572,17.5581,0.0799456,0.00751188,0.0051398,0.00521022,0.0102161,0.0973007,0.0119525,0.0094144,0.00993855,0.0226906,-19.0523,-20.8551,-21.5689,-21.9844,-22.3127,-17.5151,-18.9542,-19.5801,-19.9019,-20.1558,882,52370,425,-9999,-9999,-9999,0.0612932,-9999.0,0.130368,0.105689,179.01085,179.00789,52.961079,52.961685,0.529093,-9999.0,10.6338,9.81542,0.0481793,0.0362895
588013383816904792,588013383816904832,s,s,,2,18.3732,16.8864,16.1662,15.7459,15.5012,18.1313,16.8166,16.1063,15.6351,15.326,0.0301876,0.0045029,0.0036768,0.00388264,0.00793907,0.029594,0.00494097,0.00388916,0.0040836,0.00839027,-19.13,-20.5322,-21.1469,-21.4878,-21.7002,-20.2529,-21.5143,-22.0641,-22.4381,-22.6872,882,52370,599,883,52430,355,0.0808506,0.0815784,0.0850831,0.121238,181.16478,181.15822,52.957302,52.954769,0.913133,0.819546,10.7469,10.9951,0.0474537,0.0337556
588013383818150019,588013383818150016,eu,su,,2,18.1175,16.0832,15.2329,14.8244,14.5165,18.8489,17.3596,16.5854,16.1575,16.0658,0.026975,0.00331879,0.00268226,0.00279882,0.00466918,0.0720161,0.00959945,0.00737657,0.00796341,0.0215404,-17.8618,-19.8442,-20.5932,-20.971,-21.2735,-18.4603,-19.8611,-20.5267,-20.884,-20.9563,884,52374,476,-9999,-9999,-9999,0.0629932,-9999.0,0.0451044,0.0781505,186.03976,186.03874,52.971745,52.973232,0.616059,-9999.0,11.0578,10.3058,0.0476817,0.0535722
588013384338571593,588013384338571648,eu,eu,,2,19.4193,17.5417,16.5275,16.0781,15.7249,20.5516,18.4771,17.6158,17.2274,17.4855,0.0697498,0.00654709,0.00443885,0.004426,0.00878728,0.116034,0.00938065,0.00680507,0.00698411,0.022805,-19.3744,-21.1255,-21.8469,-22.2148,-22.5176,-16.4294,-18.3958,-19.16,-19.4736,-19.191,1198,52669,321,-9999,-9999,-9999,0.0977787,-9999.0,0.128676,0.0668406,133.26413,133.26569,40.087082,40.086937,0.539504,-9999.0,11.0906,10.2667,0.0463449,0.129098
588013384338899167,588013384338899200,s,s,,2,20.0829,18.136,17.2115,16.8011,16.455,21.4084,19.57,18.6885,18.2995,17.8911,0.0747417,0.00722256,0.00523045,0.00528705,0.0103904,0.22721,0.0182273,0.0124243,0.01331,0.0292209,-17.2998,-19.1423,-19.8893,-20.2551,-20.5876,-15.0003,-16.7673,-17.5259,-17.8759,-18.2773,1198,52669,410,-9999,-9999,-9999,0.0881836,-9999.0,0.0773917,0.05304,133.95184,133.95184,40.581169,40.579277,0.403891,-9999.0,10.5673,9.96815,0.0735815,0.0670426
588013384349319227,588013384349319168,s,s,,2,19.2547,18.1361,17.6346,17.3367,17.1679,20.2948,19.4092,19.006,18.8083,18.6468,0.0621876,0.00916169,0.0086922,0.0102704,0.0282023,0.13455,0.0210475,0.022833,0.0323861,0.0933233,-16.6242,-17.6373,-18.1397,-18.3678,-18.4612,-13.5534,-14.3654,-14.7699,-14.932,-15.0749,877,52353,327,-9999,-9999,-9999,0.09853,-9999.0,0.0441127,0.0182337,164.60899,164.60645,51.746277,51.745602,0.705639,-9999.0,10.1494,9.53307,0.0418913,0.0373357
588013384351678489,588013384351678464,s,su,lcand,2,16.4532,14.7834,14.1417,13.7943,13.4845,16.9819,15.16,14.445,14.0579,13.7469,0.00801549,0.00228206,0.00219968,0.00223797,0.00291432,0.0131611,0.00235022,0.0021835,0.0022223,0.00331635,-8.30029,-9.95014,-10.5765,-10.9142,-11.2153,-10.5602,-12.3621,-13.0602,-13.4376,-13.7398,880,52367,337,-9999,-9999,-9999,0.0264062,-9999.0,2.87566E-4,0.00103698,173.16769,173.15303,52.950386,52.947681,0.644859,-9999.0,10.6708,10.7764,0.0559047,0.035677
588013384353054809,588013384353054848,s,eu,,2,19.4906,18.1331,17.2883,16.7973,16.4251,18.9129,16.9084,16.0164,15.6148,15.2584,0.0743198,0.00997354,0.00810275,0.00702981,0.0150342,0.0491794,0.00458729,0.00349253,0.00358957,0.00677306,-19.4279,-20.726,-21.319,-21.7095,-22.0274,-17.8967,-19.8166,-20.5663,-20.9258,-21.2753,881,52368,573,-9999,-9999,-9999,0.0603626,-9999.0,0.142944,0.0621754,178.36137,178.36162,53.265041,53.267406,0.560551,-9999.0,10.4494,10.7794,0.0324524,0.0541683
588013384353447950,588013384353447936,s,s,,3,17.6433,16.0901,15.3794,15.0384,14.8267,19.5731,18.4175,18.092,17.7966,17.3979,0.023728,0.00344582,0.00295356,0.00311531,0.00637581,0.0389229,0.00791236,0.00786036,0.00824885,0.0151449,-16.487,-17.975,-18.6417,-18.9566,-19.1518,-16.5969,-17.6049,-17.9452,-18.1201,-18.4855,882,52370,409,-9999,-9999,-9999,0.0449968,-9999.0,0.020108,0.0486231,179.87624,179.8754,53.348827,53.349369,0.673707,-9999.0,10.4234,9.20832,0.0426597,0.0452523
588013384355151934,588013384355151872,s,s,,2,18.3721,17.6631,18.1416,17.9298,18.0591,18.7947,18.0173,18.6756,18.2447,19.0138,0.0231386,0.00586806,0.00913244,0.0110778,0.0383345,0.0386377,0.00823705,0.0163519,0.0174376,0.115144,-24.5967,-26.0141,-25.9985,-25.8251,-25.288,-24.1807,-25.6663,-25.4699,-25.5203,-24.3398,884,52374,404,-9999,-9999,-9999,0.0514664,-9999.0,0.996894,0.998726,186.54651,186.548,53.43391,53.434757,0.464844,-9999.0,8.50054,8.08868,0.0436459,0.0723061
588015507654246552,588015507654246528,s,s,,2,19.3113,18.0454,17.434,17.0296,16.8743,20.5984,18.8412,18.1372,17.8064,17.4702,0.0669416,0.0114402,0.00831734,0.00903991,0.0257717,0.244827,0.0258729,0.0168542,0.0201857,0.0517346,-19.1,-20.3185,-20.8088,-21.0709,-21.1078,-7.399,-9.10373,-9.7675,-10.0734,-10.387,382,51816,83,-9999,-9999,-9999,0.0915208,-9999.0,0.122987,0.00121089,349.65836,349.65961,-1.2257077,-1.2253453,0.646281,-9999.0,10.2384,9.95965,0.0427682,0.0735976
588015507655819396,588015507655819392,eu,su,lcand,2,19.6272,17.3978,16.3337,15.8583,15.466,20.0065,17.9104,17.0243,16.5586,16.0821,0.0909929,0.00796067,0.00449926,0.00442667,0.00898793,0.105366,0.0100679,0.00619347,0.00616125,0.0122755,-19.3765,-21.4361,-22.1604,-22.5484,-22.8867,-18.1238,-20.0882,-20.7408,-21.1419,-21.5773,384,51821,140,681,52199,46,0.0907584,0.0953533,0.133554,0.100108,353.34827,353.34845,-1.1430566,-1.1419564,0.414332,0.493447,11.2667,10.7759,0.0493961,0.0821018
588015507660996744,588015507660996736,eu,s,good_but_2big,2,18.0911,16.1311,15.2115,14.8159,14.4952,17.9437,15.8827,14.9687,14.568,14.2433,0.0294502,0.00398595,0.00281391,0.00288352,0.0052216,0.0269047,0.00354655,0.00259263,0.00264901,0.00459516,-19.096,-20.9518,-21.7091,-22.0537,-22.3603,-19.07,-21.0312,-21.7868,-22.1397,-22.4523,390,51900,243,-9999,-9999,-9999,0.064094,-9999.0,0.0712133,0.0663943,5.1109633,5.1146641,-1.0609336,-1.0692635,0.194719,-9999.0,11.1604,11.2881,0.0529859,0.0558614
588015507664928990,588015507664929024,eu,eu,,2,19.3473,17.2452,16.4039,15.973,15.699,19.027,17.3909,16.4823,16.1036,15.8265,0.0453701,0.00544308,0.0039306,0.00393237,0.00763171,0.0494605,0.00738261,0.00472463,0.00495675,0.0109564,-17.1062,-19.1102,-19.8234,-20.2006,-20.4571,-18.7174,-20.2353,-20.9732,-21.2738,-21.5162,692,52201,42,395,51783,207,0.0380946,0.0440933,0.0522613,0.0879342,14.121703,14.121662,-1.2267512,-1.2254937,0.480822,0.573505,10.3649,10.3126,0.0510415,0.0371358
588015507665846357,588015507665846400,s,s,,2,17.9483,16.6954,16.0377,15.5695,15.5115,18.6953,17.6484,17.1082,16.6677,16.3618,0.0218244,0.00470928,0.00369363,0.00371154,0.00848108,0.0492399,0.0103418,0.0081457,0.00887605,0.0209366,-21.0238,-22.266,-22.7459,-23.0462,-22.9742,-19.7538,-20.7224,-21.1448,-21.4145,-21.6055,396,51816,124,-9999,-9999,-9999,0.0789902,-9999.0,0.15036,0.121177,16.256308,16.257811,-1.2067337,-1.2061557,0.867166,-9999.0,10.7598,10.475,0.0443911,0.0315805
