objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas
587741602035728431,194.2571,27.37209,4.3071983,0.7753067,1.2446827,0.37273939,0.42327248,4
587741602562113552,167.28643,26.970605,12.231667,1.5291388,2.496551,0.53161263,0.66749673,3
587741602563948554,172.01288,27.386034,9.7807327,1.9830497,2.1690506,1.1731543,0.41289229,5
587741602568994827,185.01986,27.975321,13.751779,0.7703634,2.432788,0.48959824,0.46929134,6
587741602572599439,194.34779,27.766281,9.2559483,0.94641387,1.8401673,0.95160694,0.4859866,5
587741602573058113,195.53283,27.648297,6.2834955,1.53768,2.1936058,1.1688522,0.4571956,3
587741602573058178,195.50432,27.652969,5.7611023,1.109737,1.1806557,0.492353,0.50531073,4
587741602573647943,197.05875,27.515847,7.5558692,0.55896004,1.3601301,0.45324891,0.38389875,5
587741602574565469,199.44024,27.217339,7.7127511,0.71411617,1.8192491,0.92505352,0.67473325,4
587741603095183446,157.77323,25.882876,7.949872,0.51443091,1.5636825,0.465152,0.65383445,5
587741603105669265,184.54777,28.544375,9.3268816,1.4572649,2.9591099,0.97207757,0.70348472,5
587741603106390107,186.33385,28.381004,3.4483461,0.73337948,0.64573317,0.048406273,0.29777274,3
587741603109601323,194.75863,28.115665,3.8435408,0.91020446,1.4333419,0.42225667,0.34671934,3
587741603109732465,195.09223,28.047008,6.1044094,0.51329036,0.95461129,0.26770797,0.40139964,3
587741603109797916,195.20335,28.15834,9.0767915,0.58416106,1.6290074,0.4557951,0.49360173,5
587741603109929034,195.66018,28.114571,13.129256,2.4636224,2.6914991,0.92392324,0.67314007,4
587741603110977632,198.36228,27.802371,10.126964,0.51914012,1.8205704,0.89777799,0.42561928,3
587741707806703725,168.83749,25.623105,9.2841526,1.2392434,2.1000579,1.140184,0.4874156,5
587741707809456248,175.68782,26.342544,7.2129969,1.3457173,1.6270726,0.52587496,0.41947313,3
587741707812143142,182.57605,26.430737,8.3143409,1.5178541,2.1958618,0.67273542,0.40886144,5
587741708337021030,152.60714,23.104096,11.791487,1.6466498,3.5906527,0.838196,0.61637894,3
587741708341280890,162.9476,25.132193,9.3008405,1.9928169,1.5853142,1.4376186,0.4690722,3
587741708344164467,170.27312,26.094577,13.740258,1.4041839,2.4200625,0.30600121,0.50150866,6
587741708344623215,171.41657,26.392729,7.6695831,0.4763049,1.0698985,0.25211367,0.4869074,3
587741708348751896,181.90318,26.987468,8.1892215,1.8490042,3.2273778,1.4514581,0.2921459,4
587741708859409061,119.65217,12.163502,15.0421,1.4021824,4.5040319,1.9277824,0.49456648,4
587741708866945076,136.18583,18.811237,3.523164,0.48150583,1.0488041,0.50245838,0.43624322,4
587741708868452491,139.57099,20.02719,5.1857027,0.62623272,1.0031307,0.32313083,0.41019829,5
587741708881887264,172.26839,26.87948,11.075384,0.75103163,2.7527485,2.2139121,0.43048809,5
587741709401522443,130.9503,17.307661,5.9375616,2.6547405,1.9200143,1.3044318,0.31587212,4
587741709404406068,137.4453,19.670668,4.8964645,0.69855149,1.8053337,0.47176648,0.42881938,3
587741709405978766,141.0066,20.832586,5.4354715,2.717536,1.4993581,1.3686828,0.52154847,3
587741709412073483,155.49085,24.655201,17.166789,3.2704522,4.7226397,1.4322752,0.61159135,6
587741709414039693,160.36468,25.684152,8.6216862,1.2098573,2.4762578,1.7241741,0.37277729,4
587741709416661073,167.01939,26.73385,9.4287514,1.9533465,2.1436298,0.88068206,0.30246981,3
587741709419348082,173.72643,27.417412,9.4945107,0.96428613,2.3659715,0.99604816,0.41441065,4
587741709941276744,137.23105,19.987542,8.3139168,0.78452003,1.8573277,0.38433744,0.5055002,5
587741709941276840,137.26973,20.097307,7.170804,0.7751779,1.3918236,0.49647184,0.39881593,5
587741709941735629,138.25534,20.365267,2.7401448,0.51812777,0.68480709,0.26195848,0.29185103,4
587741709943242851,141.79241,21.593909,18.527699,3.6878465,4.6965234,1.7796157,0.51063144,5
587741709951828125,162.63402,26.40457,6.772954,1.53392,1.6697872,0.41869779,0.30340419,5
587741709958381643,179.28401,28.04235,3.7461508,0.43380402,0.75486749,0.20438233,0.44921314,4
587741709959299221,181.71869,28.212931,8.0866529,0.52721488,2.158195,0.65261064,0.6663535,4
587741710488567873,162.19505,26.770044,6.1815729,0.23514662,1.0797398,0.16490959,0.58701997,3
587741710491451401,169.42729,27.844352,11.603243,2.4265087,3.4684505,2.1808412,0.59183809,4
587741710492762125,172.83515,28.201261,5.4694642,1.053301,1.2835566,0.50485601,0.4838216,3
587741720672665733,185.60648,26.542138,6.9628504,1.6085823,1.3825583,0.78390113,0.32564361,3
587741720675614787,193.17118,26.365823,3.2913869,0.21190267,1.3971165,1.3217254,0.32063085,3
587741721210060891,186.95975,26.993526,11.729008,2.4682441,2.272127,0.76062572,0.71705748,4
587741721211895956,191.61989,26.718384,8.2065134,2.7210997,3.0397334,1.7180709,0.4759446,3
587741721213272074,195.12146,26.675349,4.3799426,0.44176844,1.5177391,1.0875613,0.42350786,3
587741721746538538,185.95069,27.394262,7.6415976,0.24854769,1.3606881,0.28508514,0.55226821,3
587741721749291215,193.07383,27.085536,8.1251695,0.97569483,1.6161976,0.2439147,0.57729717,3
587741721749815352,194.40226,27.031368,9.4183533,0.84850881,1.526578,0.19698057,0.75554522,3
587741722283212869,185.3828,27.75881,11.287708,2.0558929,2.3336489,0.48902013,0.49091891,5
587741722285506710,191.28399,27.577399,3.606142,0.72874018,0.71864164,0.57175154,0.35405788,5
587741722286751847,194.47651,27.490635,5.7078319,0.72442884,1.23109,0.59074464,0.57821198,6
587741722286751875,194.5065,27.489667,7.0397626,1.0924706,1.5406076,0.14288505,0.41290933,3
587741722287341619,196.11061,27.304311,3.7258021,1.4739666,1.1672003,0.64308136,0.28666322,3
587741722289176700,200.73172,26.980737,5.581827,0.51802311,1.0461748,0.22678672,0.47472272,4
587741722819493916,183.90551,28.169624,3.3532763,0.65055938,0.93147986,0.84262785,0.3724132,4
587741722819494015,183.83774,28.180008,3.7999792,1.2554787,0.59215461,0.21927299,0.3221271,4
587741722819887269,184.96706,28.208307,7.8315424,0.95643745,1.1673385,0.19645565,0.51110742,5
587741722823098490,193.19283,27.90681,4.5670637,0.49447271,1.3777396,0.34353956,0.75895075,3
587741722823426106,194.04125,27.844252,7.3726225,0.57756451,1.3225869,0.72656038,0.46471296,4
587741722823491611,194.22141,27.929486,5.5234524,0.56536078,0.79918853,0.40594887,1.4883203,4
587741722823819496,195.07824,27.93704,4.4712622,0.63451879,0.99923193,0.67808927,0.55818587,4
587741722823950350,195.35885,27.885986,13.445344,0.61743043,3.4678054,1.3823624,0.4304379,4
587741722826244233,201.34489,27.249058,6.8118308,0.80482239,1.8622518,0.55779267,0.3483976,6
587741723357020249,185.60284,28.615693,4.0787033,1.3462326,0.92839276,0.88479336,0.32640403,5
587741723357544620,187.03425,28.712253,6.7832335,2.3934177,2.2048395,1.7611456,0.39820928,4
587741723358789751,190.22962,28.526708,13.804136,2.0747621,2.8964393,1.7869926,0.60582773,4
587741723360100394,193.63731,28.376765,7.4251653,0.30872221,1.8731253,0.58500008,0.43116758,4
587741723360886786,195.55328,28.214836,5.2456206,0.7442173,1.6153636,1.1947912,0.4416626,4
587741723361411209,197.00325,28.081239,3.6211377,0.37782954,0.63420691,0.10435723,0.59468466,3
587741724967632954,183.85521,23.948153,7.033188,1.3013942,1.4650875,0.63378475,0.57397787,4
587741725500702723,174.26742,24.096249,13.230161,1.1367489,2.5132176,0.35783525,0.48736226,4
587741725501620278,176.5841,24.274251,8.6489135,1.5622494,2.0298329,0.91619971,0.50941916,3
587741725502341147,178.48085,24.369115,13.960031,2.486274,4.248579,2.2999083,0.64665111,5
587741725513154572,205.37358,23.166947,11.132899,0.81645757,2.7399614,0.41606085,0.47107243,6
587741725513285807,205.81191,23.038478,5.1067518,0.86294618,1.8388686,0.86591102,0.34515727,6
587741725513613473,206.54136,22.910793,6.2087065,1.2141445,1.2750244,0.25656445,0.59580531,3
587741726042685459,187.11903,24.809334,17.259079,3.7105142,3.2588083,1.2365348,0.6599566,5
587741726576607327,179.75422,25.222793,4.0498043,0.60709643,1.3296458,0.26101484,0.32773506,4
587741726583423011,196.9284,24.810597,15.156833,1.627883,3.2140389,0.6783593,0.67392692,5
587741727112101947,176.14923,25.505258,10.962922,2.1659129,2.3974835,0.54533546,0.45948304,4
587741727112167448,176.34816,25.465251,7.380283,1.7350598,2.2134336,1.7786168,0.40307078,4
587741727112757337,177.84733,25.529547,4.3019724,0.96836852,2.0074506,1.2226691,0.25089092,3
587741727114264600,181.65864,25.750212,5.8207536,0.94761177,1.3549491,0.56748443,0.47145074,5
587741727114264683,181.74611,25.712648,13.864469,3.1003325,2.9612894,1.0986247,0.75475892,5
587741727115378843,184.52487,25.71115,3.1030198,0.89598855,0.90021463,0.24062161,0.34005241,3
587741727116427303,187.19397,25.73192,8.8709675,1.4554795,2.4660069,0.93687283,0.46635709,5
587741727648579619,175.23488,25.780918,12.558225,1.9902914,2.1637385,0.58729591,0.56826019,5
587741727654543442,190.37059,26.088606,3.3717,0.6989852,0.62051847,0.27888165,0.42421973,3
587741727654543452,190.38111,26.042663,6.030389,3.1956757,1.764697,1.2150983,0.38555187,4
587741815711924335,157.9781,21.715894,12.655558,2.2138803,2.5282943,0.7817059,0.51412888,5
587741815713955967,162.82714,22.568162,11.47304,1.6791771,3.2089145,0.76144336,0.45886605,5
587741816231887123,119.28349,10.596597,20.176333,4.2794271,4.2904314,1.037301,0.61469374,5
587741816232280647,120.08319,10.889279,6.5781563,0.50719271,1.5546954,0.53558494,0.43998552,4
587741816233394647,122.56499,11.814051,6.5410772,1.0287988,2.8143347,3.0266945,0.3511919,4
587741816246108343,151.33993,20.973049,9.177925,1.4478136,2.9084159,1.5310532,0.4406634,3
587741816246698118,152.73667,21.144994,8.1282834,3.4459713,2.3551689,2.2732463,0.41948309,4
587741816776884414,137.08933,17.486111,12.011088,1.9139768,2.2452952,0.71041045,0.52055438,5
587741817321750559,155.65374,22.595322,14.639979,2.302773,2.7681498,0.52923292,0.76865497,4
587741817323061282,158.92438,23.320323,8.6925208,0.38530457,3.5836652,1.4955455,0.88012724,4
587741817860653252,160.65883,23.951891,9.2983627,2.7973707,2.655181,0.69730464,0.24593092,5
587741819992473651,151.46387,20.80409,11.02858,1.3969914,3.1228267,2.5837389,0.46724587,4
587741828043898932,158.70032,21.656958,1.7120204,0.58037684,0.32785295,0.037320704,0.26780671,4
587741828044423269,159.96929,21.844945,16.495691,4.2530582,3.7445005,2.3112455,0.4869853,4
587741828048420958,169.70725,23.330898,8.3954288,2.6855984,2.3699127,0.65025192,0.64064339,4
587741828580048904,156.81576,21.821491,11.230699,2.7862407,1.9476327,0.57456725,0.46832758,3
587741828585291783,169.64106,23.713867,6.7459425,1.2370624,1.6583464,0.5165558,0.55606992,6
587741828585816260,170.9952,23.849075,7.9373407,0.72959814,2.1787631,1.0341552,0.73976825,3
587741829117182206,157.46574,22.400411,6.8676132,1.4513249,1.7069945,1.3640146,0.36337937,5
587741829119934575,164.19398,23.431097,8.5377832,2.8849838,2.7681267,1.9030054,0.4365937,3
587741829121376470,167.73109,24.000046,8.0008395,1.0938446,2.651623,0.25694421,0.45728121,3
587741829653397820,155.82834,22.390778,10.802592,1.9440933,1.9256475,0.89917777,0.35798314,6
587741829654773865,159.04896,23.173469,13.625371,3.650736,2.314925,1.9666876,0.53642911,3
587741830192300041,160.54606,23.746732,3.3498322,0.66065198,0.95884565,0.5149858,0.33571651,4
587742008968544707,120.47548,9.6258597,5.4818206,0.29812249,1.060414,0.33478192,0.40678874,6
587742008968806432,121.02569,9.814483,10.137817,1.735522,2.4348919,1.142835,0.36838187,5
587742010042220716,120.11212,10.219142,15.667035,2.6827476,2.4150242,0.29618867,0.66075061,4
587742012741582989,171.57806,21.096229,14.775237,2.4530711,3.325876,1.2643225,0.47738582,4
587742012743942255,177.22414,21.294016,2.9511573,0.67416165,0.73213684,0.3923452,0.29847377,5
587742012744138837,177.82035,21.313635,4.9361978,0.50507285,0.96227235,0.32127499,0.44237164,3
587742012745121873,180.10518,21.558615,9.5498058,1.4299382,1.7160904,0.47704519,0.38668511,4
587742012761243650,219.1242,17.896589,9.0048006,1.2842131,2.6895951,0.86137897,0.62743848,3
587742012761440488,219.67527,17.765432,22.247413,1.9597518,3.9893915,0.32276711,0.78256628,3
587742012762882297,223.08146,17.105665,5.055272,0.49365119,1.4406483,0.51967853,0.25668923,3
587742013267050554,144.29198,16.977202,24.379072,1.3032823,4.6959726,1.2367761,0.76096566,5
587742013272621156,157.37219,19.622782,8.2300786,1.0998065,2.2819836,0.84127644,0.36144872,5
587742013274259567,161.3033,20.184297,12.250729,2.9619032,2.7239034,1.0088061,0.44399345,3
587742013274259635,161.35066,20.340918,11.530822,2.1727321,2.3291258,1.049876,0.32265779,5
587742013278650598,172.04071,21.435381,18.962708,3.3381843,2.9619656,0.23410237,0.75113059,5
587742013279568058,174.18969,21.710064,7.4122382,2.769939,1.803957,0.13836201,0.45760678,3
587742013281009679,177.75613,21.795578,7.5765239,0.64136783,1.8677738,1.4096275,0.33233428,3
587742013283434557,183.78962,21.923525,5.3015825,0.95230444,1.4832521,0.26191169,0.46315585,3
587742013283500093,183.90381,21.909267,13.096767,2.1107699,1.8861722,0.3119461,0.88718521,4
587742013290709138,201.58843,21.114847,8.332049,0.87131588,1.5730924,0.45507547,0.35548276,3
587742013299622079,222.82476,17.579647,12.396135,2.2491321,2.8790563,1.3201263,0.74573672,4
587742013299818787,223.36513,17.539343,8.9312484,4.0873307,2.709363,1.2455527,0.59028336,5
587742013806280843,149.72457,18.619046,4.1981303,1.8365303,0.90677632,0.45363297,0.4146367,3
587742013809164365,156.52485,19.98076,7.2699535,2.0132251,1.8781225,1.4094624,0.59948748,5
587742013816569904,174.46041,22.012525,7.2698353,0.81553259,1.5192466,0.45771167,0.68817831,4
587742013819125939,180.81676,22.390405,5.7983003,1.1962922,0.86239135,0.18968028,0.46797093,3
587742013829218437,205.56527,21.029754,6.9026749,1.0775822,2.0964191,1.5081139,0.41940594,3
587742013830070414,207.66974,20.80352,7.0447409,1.6647448,0.88059391,0.20809379,0.33676926,3
587742013832953973,214.54153,19.69315,5.1110253,0.79381229,0.9920629,0.34348783,0.42303028,3
587742013833675034,216.34948,19.456211,11.665446,1.9067284,2.3725102,0.74032703,0.46970081,5
587742013833740385,216.53162,19.383389,9.8994026,2.9264342,3.1621491,0.78778869,0.35685318,4
587742013834068002,217.19009,19.279409,7.2723716,2.2816367,1.8530655,1.0154541,0.43532822,5
587742013836165473,222.2234,18.148835,6.4200473,0.33205751,1.4583069,0.89421308,0.39030581,4
587742014340792461,144.05179,17.647057,12.866576,2.5726326,4.110306,2.1991919,0.42927411,5
587742014345838618,155.89748,20.284917,12.76744,1.5574054,3.1710944,0.8691119,0.43629942,5
587742014353047766,173.50034,22.310487,5.2397268,1.2079681,1.8057376,0.74755145,0.26651984,5
587742014353702971,175.186,22.446934,9.5954773,2.2750991,1.5520846,0.56550412,0.68749886,3
587742014356979717,183.1457,22.784721,7.7160723,0.75599916,1.814234,0.76049875,0.57744924,6
587742014368907294,212.44266,20.488393,8.2488005,1.580352,2.0773509,0.64554797,0.40169615,4
587742014372380829,220.79925,18.879954,10.644934,0.97816138,2.2416131,0.76707288,0.40468337,6
587742014372446345,220.91355,18.87007,6.560018,0.7351985,1.4235691,0.54744868,0.48532008,5
587742014372970540,222.10138,18.519279,9.1509005,1.3096167,3.4303439,1.8374466,0.53924436,5
587742014374150430,224.91673,17.944838,6.4330217,1.2554447,1.498734,0.35278171,0.36294231,4
587742014882775283,156.11275,20.600433,7.4886671,1.1504124,1.209825,0.85679318,0.42431929,3
587742014882775296,156.12214,20.641231,7.2543792,1.2828338,1.8184441,0.39828451,0.50418868,5
587742014883364871,157.36813,20.991611,14.81887,2.8625191,4.4242195,2.4797478,0.51456813,4
587742014884085900,159.24302,21.239851,8.7920105,1.7874424,1.633336,0.716198,0.59282452,3
587742014891950124,178.51978,23.192221,5.273886,0.46983288,1.6637355,0.93851015,0.48335668,4
587742014892343326,179.49598,23.124898,17.237577,1.1959099,2.9606968,1.1143632,0.73200261,3
587742014896209990,189.08127,23.174988,10.873618,1.1001281,2.8542567,0.37089869,0.45797878,4
587742014897127438,191.28867,23.039045,4.2317966,1.2345379,0.95093032,0.47850213,0.42588046,4
587742014910103808,222.90379,18.924366,13.022576,0.39340268,3.2681989,1.2152323,0.78069993,3
587742015433605191,190.46404,23.510651,6.5475891,1.0170976,1.3624037,0.56335249,0.37693984,5
587742015438979142,203.73863,22.583078,8.7480046,0.17724784,1.7323379,0.75794994,0.39506979,4
587742015439437970,204.7895,22.444586,7.5658676,0.90146479,2.3666172,0.86374041,0.37196623,4
587742059996971118,179.5165,21.247924,9.8542462,0.94097458,2.412574,0.59459498,0.50420476,5
587742060515557600,135.99348,14.470856,14.849537,0.41945226,4.3067943,0.45382901,0.58716089,3
587742060525256715,158.53614,19.704289,7.4449948,0.66828409,1.1835106,0.42526244,0.26523502,3
587742060544786583,206.23481,20.277252,5.5138029,1.4013173,1.3160728,0.74368881,0.37071437,4
587742060551143491,221.30595,17.759478,6.7008379,0.92419324,0.93043617,0.1967342,0.34221947,5
587742060552061146,223.40463,17.15062,5.6545754,0.40491164,2.0545971,1.3715742,0.32185006,3
587742060553503003,226.78103,16.330757,4.1878532,0.70183593,1.8899877,0.98417285,0.29146351,3
587742060556648547,233.96877,14.517718,4.5891134,1.2651717,1.1314024,0.87746639,0.47873914,3
587742060559597698,240.57309,12.461856,10.379671,1.6011194,2.2649937,1.4379592,0.50578259,5
587742061059244130,151.68667,18.669344,10.654553,2.1775556,4.6263322,1.6877448,0.42490839,5
587742061061668951,157.46499,19.833162,10.371943,0.56268294,2.1703114,0.8105252,0.29873667,3
587742061070057475,177.73458,21.973257,6.5609713,0.90080079,1.9751804,1.2459043,0.34624282,4
587742061077004328,194.94722,21.813208,6.9958028,0.61793674,2.7529754,0.93006496,0.4169394,3
587742061082771599,208.98141,20.418517,10.048894,1.4367265,2.5208761,0.70025065,0.40649848,5
587742061089915048,225.7984,17.020405,8.6991859,1.2126864,2.0903463,0.79179088,0.51076837,4
587742061095551253,238.61395,13.425846,8.5013507,3.0519654,2.2400196,1.3613182,0.51344561,4
587742061097123964,242.15157,12.330989,12.623013,0.28909486,2.4435396,0.75847372,0.64372683,3
587742061098172836,244.51034,11.512341,4.1462277,0.76722238,1.8198323,0.66545517,0.18592288,3
587742061584973840,126.04833,12.115745,6.5048337,1.02222,1.6205253,0.92163655,0.41991111,4
587742061593886814,146.29778,18.002359,7.9600663,0.87408614,2.1317369,0.18236494,0.63666627,3
587742061598081032,156.13801,20.138632,8.7585062,0.51537315,3.1116105,0.39941694,0.31440324,3
587742061602668622,167.32059,21.540238,11.48961,0.69508134,2.5044132,0.54294782,0.32704694,3
587742061610532953,186.7478,22.639577,11.255809,1.332116,2.4498037,0.65319468,0.44258539,5
587742061614333985,196.0451,22.28966,10.048273,1.1543852,2.1380334,0.33822341,0.68212664,5
587742061616169018,200.58299,21.791225,4.5737062,0.4803584,1.0327036,0.61476435,0.33984433,4
